X	Y	Brightness
-1,627717184	-2,330473691	0,765101559
-4,127067266	3,396910052	0,385242196
-1,223672663	-1,764981181	0,6207509
-3,324914027	3,991266277	0,453383608
2,072300148	-3,258741852	0,463328612
-2,271732785	-2,537572038	0,851070811
-2,728704303	4,083615278	0,26648997
-3,49086342	3,762368998	0,478652047
3,330877827	-1,882394353	0,876482133
-3,147899273	3,909809259	0,799544388
-1,286127946	3,120928047	0,592475781
-3,572092902	3,539688543	0,065909162
3,566999287	-1,027037519	0,631894719
-4,261084353	2,722803381	0,696826134
-3,872146436	3,965893724	0,01235099
-2,511137303	3,944030684	0,704326402
-2,933322965	-2,847178681	0,903691684
-1,938795536	4,217376859	0,198277029
-2,074750454	-1,831974774	0,484187792
1,719307784	-2,344292787	0,196035422
3,788445647	-2,253815099	0,226860502
-2,372532718	3,862690736	0,343281272
-2,060011707	-2,458056143	0,969032415
-1,047596049	-1,969548353	0,19034253
-2,203298044	4,2315891	0,934250331
3,254949165	-2,921738338	0,6407981
-0,788498736	-2,233820263	0,056257761
-3,826883379	3,861502261	0,877034222
-1,736930614	3,395357131	0,58637089
-2,210582106	4,158887105	0,079093195
-4,077361658	3,2566636	0,118430776
2,695650456	-2,416707714	0,355206466
-2,793402336	-2,4769434	0,382568197
3,068067404	-2,258249332	0,314200786
1,510800378	-3,09469884	0,570704756
-2,109064819	-4,866724294	0,726338163
-3,527830141	2,848742932	0,007888382
0,975050055	-2,655588896	0,03144316
2,533142897	-2,752939015	0,881112042
3,803975094	-1,004982405	0,962042872
-0,750089621	3,349826057	0,240893007
2,698833831	-2,645924676	0,492331233
-3,237491566	3,421912958	0,99613988
-2,392337731	-2,851800023	0,479371133
-1,225282459	3,779805469	0,687010345
-1,185071004	3,229497524	0,37217985
-1,942845785	-4,156912652	0,319022889
-1,671907992	-2,393153368	0,046892807
-3,055758315	-3,503158403	0,311039844
-2,280586003	-4,941098755	0,495564812
-1,182947993	3,430889348	0,180999098
-1,953449632	-1,735139238	0,995243217
-3,773983679	2,951293303	0,49775264
-2,282293499	-2,286340632	0,015844996
3,146573974	-0,882886888	0,339451346
-2,999091262	4,001602815	0,529321058
-0,945849991	-2,331442728	0,277908591
-1,123211252	2,992021454	0,901104571
-2,317652383	-2,429434986	0,704086103
3,20834158	-0,496113735	0,924252699
-2,607933734	-2,308473114	0,722924603
-1,985721709	-2,050601716	0,596956774
3,334292165	-1,202917056	0,154630465
-1,844122665	-2,401402511	0,793504288
-2,475061117	-3,322594243	0,984559039
-3,857970039	3,345865408	0,634190872
-2,687102298	-3,878901956	0,275885838
-2,0288961	-2,246657865	0,443946923
3,121730719	-1,805583565	0,472639027
-1,881224902	3,811289467	0,677858048
-1,780581225	-1,780414939	0,630219342
-2,480272786	-2,500814729	0,629043892
2,035035686	-2,366708836	0,576441218
-3,806330069	3,460344005	0,744557636
-2,343037157	-3,652864532	0,807412515
1,094071367	-2,828495473	0,676635863
-1,431838282	-2,283030881	0,670681723
-4,089625882	2,791844243	0,190284698
3,608177029	-0,374684563	0,845775586
-3,385034775	4,153725758	0,164057787
3,05618285	-3,015193669	0,390794585
-4,320192481	2,860159437	0,433614041
-2,133052675	-4,111704766	0,392986604
3,644846242	-1,471820696	0,338259884
-3,852615138	3,011146296	0,69694364
-4,041964713	3,346625963	0,716400655
3,700923896	-1,786032245	0,807162661
1,159411193	-2,52619277	0,355236038
-0,69856974	2,743274674	0,454871354
-2,180542804	-3,992354394	0,131509442
-2,167444305	-4,831111074	0,012892309
-1,739884152	-1,969989126	0,601027016
-2,181147982	-2,559574127	0,78673701
-1,339191518	-1,945720552	0,175169532
-2,987233769	-4,101635441	0,078809162
2,97835739	-2,245936413	0,677347822
2,339590501	-2,642603578	0,21932798
-3,143673789	3,914835357	0,459017861
-1,197632697	3,71294709	0,697365718
1,655676149	-2,47095796	0,438174972
3,698622351	-1,506425697	0,148876037
-1,957404612	3,421066158	0,033330934
-2,762513863	-4,752109454	0,340265856
-2,598328969	-2,870031063	0,970565671
-2,701813467	3,563212881	0,663865906
-1,667066771	-2,21219691	0,736770176
-3,401125375	3,818890833	0,855416789
-2,161614036	-4,006131424	0,834937796
2,094668772	-2,395167281	0,877162832
3,973617455	-0,917944493	0,478665736
-2,613116114	-4,415634595	0,207978121
-3,299777913	3,69157812	0,090663142
2,36195092	-2,47658666	0,165584232
-2,633147974	3,83433098	0,826209464
-1,57160101	3,22061033	0,712787484
-4,167589679	2,869702233	0,124205717
-0,626594185	2,514816449	0,835140471
-2,193742435	3,676240394	0,80020523
2,125823478	-2,565971376	0,119483379
-1,441661824	3,627286842	0,475104983
3,614162577	-1,34524841	0,925156211
3,340630218	-1,217869026	0,513520046
-2,369185556	-2,454979525	0,858752329
-2,137714165	-4,159215707	0,757085985
2,971242007	-2,433086241	0,922389004
3,454715724	-0,315264485	0,818345539
-1,377396871	-2,086414265	0,498355801
-2,261759275	4,53147386	0,038651108
-2,656951513	-1,981676585	0,636515254
3,307674633	-2,062119092	0,281941251
2,680472356	-2,403821065	0,27740168
2,011397771	-2,432994961	0,128241354
-3,893441791	3,463148141	0,665359448
-3,097512219	3,407492748	0,75595091
-1,74076822	-1,96669753	0,014870614
3,857550286	-0,59102424	0,475708881
3,915229048	-1,259344834	0,645885478
0,894392678	-2,719073729	0,006838065
-2,81326452	-4,169403349	0,849743519
0,928511965	-2,993592931	0,652204137
-1,855597036	-2,48309977	0,166351098
-2,549764064	-4,060845834	0,75257131
-3,657263384	3,927751253	0,058594117
-1,336100513	-1,993263697	0,597810879
3,604568455	-1,606637579	0,889131623
-2,664055138	-3,301466714	0,233692251
-3,151379135	3,83494722	0,593342368
-1,937013743	-4,535477411	0,875693828
-2,841797254	-2,453791753	0,691825257
-2,874238956	3,851172311	0,790136757
-1,118256406	-2,311591857	0,651282897
3,277226827	-0,475336819	0,862699886
1,474961415	-2,807995039	0,231263544
-1,567111066	-1,710938851	0,412621609
-2,518262054	-4,009161859	0,007580903
3,378523026	-2,401985006	0,030244888
-3,357630687	3,173586186	0,543620716
3,340918649	0,115916594	0,33944589
-2,382969973	-2,962186155	0,412668665
3,330677969	-0,566117851	0,561827252
1,927858285	-2,51214909	0,962605576
-3,62807257	3,931452871	0,72388723
-2,459551617	4,050226116	0,695151475
0,818528739	-2,891623023	0,672362224
-2,042882935	-4,349920021	0,856012714
-3,21336918	3,45597443	0,536928002
-2,862310336	3,545250278	0,086938766
-1,679007784	3,482321783	0,625973886
-2,854331059	-3,064701171	0,769143063
-1,809724159	3,648636748	0,608238141
-2,990359447	4,257575111	0,951143285
-1,489150096	-1,406871631	0,725065811
1,766333411	-2,483461174	0,089874462
-3,668248676	2,850616316	0,23097159
-2,05351566	3,56873051	0,430856964
-2,246126746	3,994307439	0,675788466
-2,712846633	3,866225953	0,782329819
-3,278043189	4,272142068	0,356963037
-1,090822937	2,621246307	0,081491228
-1,325660526	3,7378259	0,84624484
3,042697933	-2,750536416	0,217740484
-2,399719363	4,040127696	0,512326383
3,155803957	-2,099846225	0,145472844
2,422666598	-2,405122406	0,349796328
-2,482124073	-2,98128498	0,130192478
-3,507432819	3,561159875	0,30906734
-1,877228587	3,527462584	0,882540906
-1,544763965	-2,189814871	0,5384119
-1,540825577	3,919393314	0,723462107
-1,594237527	-2,023830062	0,305546634
-3,94210503	3,136459577	0,005003102
-2,768027825	-4,127964907	0,440751006
-3,845384594	4,056498856	0,667463038
-1,674229243	4,096229134	0,744624456
-2,475171033	-2,300754238	0,25621269
-2,26198394	-2,268953289	0,851035945
-1,501989465	3,410546136	0,467503199
-2,696831311	4,313003384	0,158614711
-3,598449196	2,977976428	0,438263907
-2,532944776	-2,1338227	0,01213185
-4,086767896	3,404113749	0,828243526
3,25617676	-0,938118963	0,535323128
-3,158789324	-3,146171236	0,681627856
-0,593857144	-1,669210869	0,368890843
-0,98421975	3,334936598	0,060615026
-3,624647945	2,864943682	0,152173472
-2,83387831	-2,399067589	0,178609524
3,388081981	-0,828707978	0,066921672
-3,719676207	3,403232261	0,602195365
-1,224942295	-1,577905093	0,033205228
-3,874324298	3,676920315	0,634481437
-2,178523755	-4,518020078	0,252604878
-3,289945033	3,413997825	0,292248611
-1,472029539	3,232281783	0,584020629
3,056719809	-1,787555588	0,570124824
-1,354156853	-1,46932707	0,243690526
-1,386756947	3,665438453	0,109726274
2,86950428	-0,707881446	0,333391824
2,773627111	-0,660530893	0,692732416
1,462813037	-3,075688464	0,938242821
-1,270034758	-2,06344097	0,776745843
3,164542119	-2,329680529	0,745473805
-2,353439817	3,641972425	0,537948421
-3,872876336	3,461307236	0,639735282
-2,704438809	-3,488638487	0,295455595
-2,821090023	-2,453401882	0,669875096
-4,012470381	3,032801673	0,532277126
2,115275818	-2,929733035	0,119471086
-2,464490004	-3,782021341	0,093376295
3,08839034	-1,951238869	0,020119247
-3,284668093	3,646606248	0,516095565
3,040517528	-1,050586543	0,552111242
-2,318646262	-4,163179148	0,257526909
-2,775786123	-4,347108421	0,749537212
-3,093169463	3,393396151	0,628542736
-2,804808034	-3,373825233	0,358264119
-1,227907994	-1,964752836	0,13892995
-1,81831783	3,39126192	0,007732987
3,334393087	-2,314139175	0,239277043
-3,640159972	2,734929204	0,29526317
-2,089366859	-4,840509759	0,804991545
1,346722345	-2,410917698	0,617283364
-2,526232995	-2,04431779	0,495775993
-3,852516974	3,42608935	0,715920107
-2,294478722	-4,880141509	0,143891088
-2,671510442	3,948223585	0,582963522
-1,89467424	3,748156975	0,522687356
3,779631268	-0,946900974	0,788330666
3,591462172	-0,602305418	0,279909018
3,305691991	-1,792360037	0,371848817
-1,354032848	-2,349296645	0,281084219
2,262211934	-3,245874575	0,316361538
-2,397058576	-4,660895177	0,534127513
-3,686914391	3,928222503	0,9009176
-1,442766493	2,651022347	0,288471923
-3,100521148	-2,677343216	0,360729337
-2,310359477	-2,549277808	0,230275095
-2,592111504	-3,031307905	0,205785685
3,493501013	-1,386483663	0,512787768
-3,126356666	-3,742392814	0,813996608
-2,503783219	-3,262527287	0,414201956
-2,914626102	3,822554187	0,548539258
2,578518634	-2,78794286	0,235738435
-3,598885872	3,709741963	0,442565807
-3,395446427	3,904175436	0,463759269
-0,795862974	3,509180666	0,28696063
2,203084691	-3,152622769	0,151654778
-2,321950535	-3,603065967	0,001260304
1,826369205	-3,037002525	0,647508794
0,917039878	-2,77497208	0,713176194
-2,561588597	-2,209747136	0,592262846
-2,654919378	-4,658378321	0,904484845
-1,510275464	2,989780306	0,322168166
2,538201071	-2,94699356	0,963681636
2,394690764	-3,196685845	0,513840762
-2,457426543	-3,955751758	0,662921547
-1,88353057	-4,44263551	0,085613572
-1,789436657	3,676059863	0,395620609
-3,100130362	-4,094383033	0,338680504
-3,499954927	3,480710204	0,336677056
-3,276509921	3,265667879	0,320578024
-2,49221799	-2,031630378	0,902528385
-2,215415862	-4,313191211	0,284451877
-1,055374489	-1,691267821	0,955211349
2,348318078	-2,923799478	0,148354505
0,906431858	-2,690051545	0,018315676
-2,734541199	4,188351611	0,761725512
3,464976312	-1,33680462	0,421430904
-1,424258944	3,136737823	0,935533456
-3,183102105	4,06874471	0,924392882
3,82462181	-1,757254184	0,26580005
-2,406156712	3,877520062	0,864541506
1,679660789	-2,288525115	0,811215656
-1,399243514	2,571328726	0,816727529
-3,256691181	3,644685539	0,100327565
1,401258216	-2,34539989	0,378380758
-2,737920107	-1,984276777	0,018661034
-2,364918222	-3,132761576	0,766636873
-2,306279	-3,633328165	0,192325667
-1,324347051	-2,121383842	0,472607545
1,679230702	-2,601950076	0,327126402
-2,945916208	-3,818009801	0,053902084
1,4186545	-2,430278143	0,67759614
3,171829728	-1,12489101	0,037105464
-3,187444383	-3,712484992	0,078871763
-2,227990331	4,052583203	0,563355879
-1,147933992	2,579028927	0,823449065
-2,463118131	-3,611885508	0,13410737
-3,528514891	2,936065784	0,763651104
-0,955812562	3,143838699	0,929421624
-1,717935213	4,213908662	0,885767101
-2,944572125	-3,99381386	0,28290818
-2,533033747	3,668361796	0,633089347
-0,870958393	-2,342341666	0,324174737
-2,841471447	3,694413567	0,041612726
-2,516203277	4,229060375	0,397423759
-2,937168366	-3,265084049	0,462789243
-2,561356159	3,684344335	0,511765964
2,882783743	-0,421411039	0,581414849
-1,73863531	-2,348893412	0,507949588
3,629991931	-2,395268194	0,113760082
-1,27573824	-2,187835726	0,174941868
3,363651888	-1,987161667	0,647234443
-2,27929161	-1,934340484	0,035374172
-2,620254864	-2,362784474	0,457343932
-1,783959354	-1,9505424	0,004457519
-1,212533288	-1,725572838	0,979074681
-1,910396016	-4,283484158	0,259849224
-1,681321744	3,380764467	0,760867492
3,71035594	-0,933912075	0,674638292
2,09690172	-2,972774358	0,086564096
-3,197171668	3,961600695	0,407611846
3,481337723	-2,146798355	0,24019099
-1,725535254	-1,619573992	0,874831086
-2,701877286	-3,949591621	0,600288224
-1,576562165	3,265103758	0,989991118
-2,030268373	-2,009366819	0,100572598
-2,416618663	3,66562838	0,143464084
3,124231279	-0,110755795	0,523992583
2,250777913	-2,894201906	0,637397114
2,691481915	-2,667232343	0,661584139
-3,37293336	4,110505625	0,528832971
-0,909328947	-2,312257404	0,551720678
-4,234940893	2,837862771	0,401735489
-1,616159949	-2,161558281	0,984725694
-1,980247397	-4,501402389	0,20889497
1,212811211	-2,354414213	0,691361741
1,924956812	-2,973509223	0,543946507
-0,810056557	-2,26966353	0,099923616
-2,016762789	-2,52010716	0,665367122
-3,012113382	3,696653718	0,982838025
3,730951914	-2,398583909	0,761899204
-1,571353226	-2,294217994	0,224477552
1,319850638	-2,737380717	0,020921909
-1,705196432	3,52763714	0,829680985
-1,706373465	3,98725837	0,344524703
-1,218728327	3,01709983	0,317345618
-0,663299685	3,163450309	0,744201076
3,95373534	-1,329185122	0,004260275
-1,376091237	3,811915241	0,310282532
-2,187471926	-4,896261504	0,621812157
3,343679795	-1,635334477	0,908710797
3,561687671	-0,820988466	0,264648508
3,492965404	-1,364817343	0,533802566
-3,197378418	3,313107252	0,443647749
-1,534371023	2,902706184	0,638054215
-2,412578934	-2,420293517	0,047490512
-3,050079177	3,420872773	0,780311202
1,462831449	-2,618526485	0,517627975
-2,192479275	3,82458377	0,410485563
-0,953780586	2,508760322	0,789462414
-2,490622897	-4,238111629	0,020935573
3,412248044	-0,370017115	0,723624701
1,61577517	-2,407418695	0,735504493
3,435194214	-1,448280822	0,466085597
-2,325094068	-2,432201364	0,55014619
-2,789001633	-4,171560095	0,374213142
3,202352041	-0,574268007	0,238477625
2,498856959	-2,883647397	0,019010122
-3,19070182	-3,701244582	0,344142289
-1,72206052	3,717707305	0,811483469
2,5225774	-2,894317927	0,528214874
-1,663364005	4,061139793	0,23454308
-1,35252499	2,470624501	0,644552709
1,261243454	-3,117465618	0,120019501
-1,025886316	-2,341598796	0,928272808
-2,219205858	-4,179299306	0,560854838
-2,776388972	-4,522245461	0,916642452
-0,932382882	-2,141893416	0,139403383
-2,827170765	-2,525354137	0,799379328
2,87938618	-2,073342588	0,499136047
2,897375302	-2,56380394	0,001118186
-1,59241951	-1,724062913	0,109467246
3,013064805	-2,233376521	0,876800384
-0,845180665	3,272471126	0,462609857
-1,599498661	3,318855222	0,80003015
1,090827058	-3,089814466	0,34005118
3,264658406	-0,222932106	0,474875273
-2,532158202	-4,215497684	0,371846571
-0,747147565	2,59145462	0,507413671
2,131371706	-3,006321441	0,285653052
-0,924181741	3,230276794	0,399609335
2,761644755	-2,591625927	0,404690595
-2,880072705	-3,678328742	0,279272042
-2,349685285	-1,935770158	0,125079918
-2,563330069	-4,844971483	0,694364054
-2,583107339	-3,642609985	0,900094127
-3,184805365	3,542225021	0,08599858
-3,73469735	2,937073706	0,064616318
-2,69664504	-2,295947401	0,263447986
-0,985702161	-2,158954245	0,57884116
-0,821604696	3,516064539	0,713585586
2,929630529	-2,031753786	0,824365205
-2,358930132	-4,804350934	0,115525593
-2,143804148	-2,660672937	0,815379983
-2,73152715	4,01776355	0,2911259
-2,13836136	-2,403212727	0,439546709
-2,100832087	-4,263950149	0,496173253
-2,915537299	-3,935202434	0,923612559
-2,278265351	3,767410101	0,957137786
-2,693776074	-4,767375251	0,194264899
3,526451747	-1,854837299	0,024185563
2,129889528	-3,157844165	0,141841398
-1,087357353	-2,199995041	0,493944698
2,962356269	-3,026751844	0,790187694
-3,173468006	-3,931560497	0,895296702
3,625755105	-2,289749261	0,997391138
-1,310859299	2,589010242	0,414475437
-2,848518597	-3,899720799	0,112633097
-3,951839929	3,533617356	0,15960415
2,660454453	-2,990861397	0,936745852
3,077360174	-1,868275623	0,080324883
-2,253425583	-2,658435841	0,041603423
-3,444914862	4,224944566	0,487174938
1,56578464	-2,304523012	0,367893732
-3,754307348	3,859308015	0,950252398
-3,919406281	3,688649921	0,880929966
-2,058093094	-2,160482936	0,708158871
-1,219600867	2,81227577	0,239314111
-1,266939162	3,381859505	0,883892525
3,015021586	-1,068441059	0,141108443
2,90701053	-0,764626522	0,458829199
-3,223649156	4,03409687	0,591937957
1,463871318	-2,479073785	0,684156164
-2,522849537	3,889678355	0,761643158
2,933839864	-2,409249354	0,824187784
-0,785576081	2,697183794	0,26120535
-2,800188454	-3,154079669	0,226153229
2,985602208	-0,97598659	0,250467806
-2,182027866	-2,571763947	0,993255912
3,507263918	-1,826876251	0,934748326
-2,832477034	-3,455607493	0,932299683
1,325258916	-2,412450135	0,603827324
-3,113702982	-3,883263456	0,134311519
3,231782735	-1,330041252	0,248487873
-1,078737449	3,738888136	0,769860631
-3,419017647	3,352330016	0,040885897
-0,970832543	2,651324386	0,491723513
-2,616325263	-3,86822967	0,856700264
-2,744808661	-2,142861724	0,528906055
-2,965628945	-4,208832452	0,73191601
-1,241796056	4,002195587	0,084656173
-2,564404013	-4,332759216	0,716034461
-2,375968095	-4,626638501	0,472340802
-2,291080934	-1,650721027	0,767770099
-1,67561086	-1,741874052	0,082290896
-2,502519248	-2,363171006	0,510247437
-3,240935827	3,755753153	0,261971756
-2,663258727	-2,200591349	0,407856503
-1,091399353	3,605619531	0,290769225
-1,841538509	3,347694316	0,382623894
-1,835763533	3,284358641	0,853289356
-3,107749761	3,609497398	0,130216804
-2,892298915	-3,599962803	0,103089693
-2,122619158	-2,157478066	0,868048394
-1,141228818	3,679658348	0,590003311
-1,993665552	3,595729149	0,435078489
2,943697805	-3,028842468	0,036826937
-1,558762853	-1,722335693	0,020597656
2,487604997	-2,659224658	0,158456571
-0,782779494	-1,702063232	0,661887455
-2,279997455	3,558177941	0,896972181
2,106764113	-2,494906008	0,889349672
2,745153289	-2,577672551	0,825507625
-3,422415466	3,045456932	0,102869335
-2,609850673	-2,355239108	0,186443167
-2,57064509	-1,886579655	0,697362432
-1,355753625	3,012898836	0,159491237
-1,693569802	-2,386107854	0,215962199
-1,925786722	-1,591167364	0,201490427
-1,429197784	-1,926816402	0,595553259
-4,025402347	3,166904302	0,960058106
2,73689485	-2,542570803	0,944818327
-3,948894422	2,85904423	0,367211413
-1,557175717	2,938833489	0,865452495
2,363378596	-2,965472052	0,75691306
3,949409497	-1,089542271	0,818631614
-1,614527324	2,957389438	0,643461678
-3,494803963	2,890570825	0,959877711
3,215094531	-0,423729167	0,759546935
-3,501861569	3,545135383	0,432196126
3,78355425	-1,088191912	0,452131488
2,936585158	-0,905427396	0,039952204
3,737827762	-2,034191139	0,183009617
-2,660991292	-2,597501945	0,716750539
3,490807913	-1,965006927	0,527354535
-3,729682185	3,61091036	0,350622425
-3,206947811	-3,631395547	0,794189049
2,913712941	-2,972849071	0,769330111
-2,450691822	-2,625941827	0,58731322
1,590827179	-3,251355132	0,783573667
-1,480522282	3,694588131	0,5219731
-3,445727701	3,57416761	0,517272603
-2,452407547	-3,054811323	0,430927121
1,236720594	-2,543844558	0,934531394
-2,177736437	-2,822166691	0,106889332
-0,882762763	3,15842756	0,492933863
-2,39188882	-2,060848487	0,427918205
-2,638484204	4,167594275	0,9320236
3,736618223	-0,97087993	0,380173026
-2,257738422	-3,958284196	0,571545834
3,448402308	-0,963457301	0,063373025
-1,77009115	3,825262753	0,148704249
2,650564003	-2,354159851	0,221798568
-2,148075775	-2,618191699	0,917340216
3,112894063	-2,130289752	0,490589108
1,087129129	-2,842507595	0,291885114
-3,182439909	3,45636576	0,528123645
-0,894467886	-1,757968117	0,50897062
3,031217884	-1,078214583	0,854453967
-2,611216626	4,34450021	0,873235345
1,194024708	-2,490859058	0,964087645
-2,757081452	3,860338912	0,540408439
2,598024994	-2,470874685	0,541943382
-1,727691516	-2,251936548	0,31431926
-2,040712535	-2,407405452	0,320852196
-2,233756518	4,525883902	0,258771847
2,847719155	-0,721616011	0,137344996
1,425456331	-2,804299578	0,913227434
-1,200132896	-1,671236727	0,399904416
3,493095443	-0,997907593	0,206656583
-2,501923537	3,929512636	0,031100821
1,361453791	-3,112513106	0,357654117
3,134775896	-1,444732659	0,998128335
-2,455586507	-4,718469045	0,619899568
2,912171044	-2,992235667	0,063128827
3,137682094	-2,379303486	0,619909547
-2,423032538	4,005790671	0,017995882
-1,322795524	2,904791208	0,317262708
3,084483241	-0,466232778	0,534084187
1,295029412	-2,770965321	0,532237247
-3,120257028	-3,737324815	0,959410087
3,245412647	-1,741425417	0,617219813
-4,419955279	2,773824809	0,870194629
-3,068840247	4,272141488	0,458006896
-0,883607495	-1,986524315	0,032956733
-1,050490826	-1,861849361	0,643057473
1,928009709	-2,628311961	0,831825089
2,61720174	-2,751671676	0,925039745
-1,88250036	-2,446955142	0,1074136
2,760017261	-0,504630661	0,978290762
-3,470066817	3,914990997	0,929179205
-3,026758981	-3,532515479	0,402220846
-2,743133467	3,617099489	0,586495239
-2,924588841	-4,537482875	0,891494918
-1,594525542	-1,914981959	0,729397008
2,847973574	-0,436463255	0,435091263
-2,522769811	-3,335468885	0,130223724
-4,276323929	3,311165171	0,91037475
-1,477432183	4,023514969	0,479736592
-2,459269606	-1,90161265	0,58631588
3,153315498	-2,496358855	0,828376363
2,623148508	-2,374929916	0,077541898
3,522653968	-1,335961372	0,86902666
-2,080052104	-4,185469825	0,638052495
3,744426834	-2,221044986	0,972181644
1,524290047	-2,488346955	0,731148904
-2,448811498	-4,053208701	0,820947329
-1,034294337	2,769124353	0,864369422
3,821599901	-0,757284303	0,230338027
-1,028375346	3,347648769	0,262778241
-2,061689327	3,765836245	0,639782484
-2,674893556	3,801681639	0,934709796
-3,70566336	2,806392066	0,166521634
2,36755937	-3,019540924	0,696108437
3,389181359	-0,26627304	0,876224287
-2,545062145	-2,37009583	0,794648068
-2,040346745	3,888575474	0,9407651
-4,016157873	2,705718998	0,934395873
1,18102405	-2,722327239	0,902222589
3,756783023	-2,046040618	0,530983846
-3,283299804	3,655094898	0,995178739
-2,039118811	3,819953756	0,147983229
-1,53432327	2,903368926	0,850262422
-2,386367201	4,104030255	0,103689919
1,329932918	-2,874507221	0,568643659
2,239127819	-2,819253371	0,952587953
-1,436561732	2,695976618	0,810672267
-1,288872718	3,056360947	0,387801273
2,012044424	-3,241255318	0,840708118
2,72482139	-2,732145137	0,878615346
-2,797930507	-3,416520112	0,608064532
-4,438051763	2,803093606	0,035583929
3,470473457	-1,526507355	0,250484697
2,990952238	-3,086394794	0,757200047
-1,401397804	-2,068334418	0,846185901
-2,949597424	-3,687646255	0,761339968
1,933679471	-2,652459761	0,812171198
3,765139919	-0,78384563	0,681244145
-1,144909363	3,600567193	0,735595831
-2,084505289	3,508892426	0,129547438
-2,454865929	-2,20200969	0,222279041
-2,053073398	-4,17169094	0,206415777
3,317758977	-2,736572709	0,25944267
-2,603794731	-3,741038003	0,672919193
-1,394268102	3,148483743	0,803404394
-2,512125403	-4,58246036	0,178822561
-2,473217931	-4,049756044	0,661358391
-1,775436049	4,249974297	0,178412103
-1,958612306	3,713714561	0,264989529
-3,59315872	2,785929777	0,886575887
-2,562406079	3,693522977	0,870025685
-2,549308195	-2,797721373	0,65965106
-2,506499302	-1,863591797	0,559871973
3,1186602	-2,74349353	0,602382561
-3,47678254	2,935461852	0,894954197
-2,366198848	-4,445341321	0,058397279
-2,320112261	-4,766843632	0,763733355
3,59013162	-1,735748092	0,098340817
-1,232300058	2,966730981	0,69204512
-1,991156842	3,580183776	0,663541272
-2,861838224	-4,561170104	0,495629361
-1,200764781	-2,163729558	0,83830069
-2,252782551	3,900463309	0,011544968
-2,057134443	4,371583143	0,255398462
-0,835582832	3,435591612	0,961391778
-1,23811586	4,003080862	0,390535523
-1,000684441	2,89918998	0,791211413
-2,185799859	3,865437336	0,127481327
3,06527547	-1,852464085	0,806698861
1,305800422	-2,74154063	0,564097023
-0,976963674	-1,798583897	0,587729316
-2,545239951	-4,53541105	0,437691363
-0,718618227	-2,10532476	0,649769818
-2,558169278	3,728536732	0,913164587
-2,8500082	-3,968737922	0,167033455
-1,151038828	2,499720726	0,87982178
-0,835166532	2,969016256	0,476551265
-1,850933615	3,520971393	0,135327373
2,639284171	-2,479896129	0,132896905
3,521679575	-0,811957734	0,174505185
-3,135655205	4,291027616	0,41714622
-1,330751753	2,608356309	0,223619114
-2,601249303	-4,156769021	0,52901953
-2,948619419	-2,859201951	0,506897089
-2,03699571	4,177286917	0,367846337
-2,085338634	4,349453223	0,674621126
-2,538491448	-2,34695874	0,371292926
3,0996889	-0,910542874	0,622212538
-3,326205206	4,272571236	0,225538686
1,740781481	-2,910251991	0,226017948
2,863727281	-3,11961753	0,657330713
-0,720688512	3,122730626	0,007101687
-1,157996221	3,173835683	0,150762564
2,367641206	-3,028374482	0,642553425
-2,78780527	-3,502572182	0,075229953
2,96131054	-2,046770873	0,658731753
-2,326811682	-3,418714459	0,158171529
-1,209044222	3,347362707	0,997261882
-2,321031371	3,561729162	0,612452517
-1,299611232	4,106226616	0,298573267
-3,67880042	3,756616281	0,075307174
-2,298307694	-3,928745668	0,931525202
3,596062177	-1,913610634	0,530482622
-0,76265939	2,40973509	0,300312257
-3,346685597	3,182335676	0,345552397
-0,901502073	2,483890342	0,321410857
2,744421523	-2,105591119	0,151462892
-1,247086227	3,979439155	0,386026646
3,412492093	-1,400864486	0,520285404
-1,413828139	2,634109652	0,211020304
-2,292946076	-2,995127136	0,033154234
-2,182296919	4,050891666	0,890635594
-3,634219918	3,113366444	0,182199589
3,333970732	-1,303583814	0,623994162
-2,733329828	3,910662775	0,483762775
-3,210604144	-3,377872575	0,733992041
2,449328585	-2,293595682	0,266265785
3,224306205	-1,651243111	0,212770162
-0,916009663	-1,5655574	0,439396727
3,589651503	-0,829457381	0,79948958
-2,488835603	-2,542807831	0,303968072
-1,329480555	3,967726815	0,663901133
3,823897106	-2,1325927	0,099886449
-2,412077933	4,151157671	0,514094767
-1,53609384	-1,871657012	0,149622647
1,412025332	-2,256825579	0,106845181
1,901178333	-2,718690816	0,094561127
-1,037701352	-1,775533668	0,4243313
-1,184591272	-1,470487498	0,009120823
-1,532854217	-1,589051036	0,594638224
-3,535932821	3,324397108	0,999025255
-2,595023365	-2,260947802	0,929675192
-1,816431001	-2,083202332	0,200152316
-2,470106102	-3,602688132	0,275211616
-2,235994739	-1,889153597	0,195665227
3,471755418	-2,605025601	0,28687746
-3,453693968	3,314066418	0,750217525
-3,250920836	-3,210124311	0,16790421
-2,953332937	4,217235052	0,202870023
3,746413603	-0,326821466	0,748378154
-1,938316863	3,955900229	0,220581925
-2,856864279	3,692932699	0,32839889
-1,952690132	-2,263834571	0,201779798
3,841286763	-1,21727709	0,282608469
-3,045959841	-3,914895838	0,971482514
-2,397847858	3,819323859	0,402047064
-1,242184528	-2,189188437	0,258233753
2,342557405	-2,349465125	0,571586033
1,761212666	-3,136879059	0,717331889
3,408395515	0,06497333	0,916632785
3,007404097	-3,086882089	0,232425327
-1,82249814	3,725496533	0,395982901
